Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA 30,SMA 100,Buy_Signal_price,Sell_Signal_price,balance_try,balance_stock,calc_balance_try,balance_try_al_yat,balance_stock_al_yat,calc_balance_try_al_yat,company,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,MACD_Buy_Signal_price,MACD_Sell_Signal_price,positive
2023-06-20 17:30:00+03:00,659.0999755859375,664.0,655.7999877929688,662.7000122070312,74593,0.0,0.0,,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,,,,,,False
2023-06-21 09:30:00+03:00,667.0999755859375,678.0,666.0,674.4000244140625,0,0.0,0.0,,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,,,,,,False
2023-06-21 10:30:00+03:00,674.5999755859375,682.7000122070312,674.5999755859375,679.0,379731,0.0,0.0,,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,,,,,,False
2023-06-21 11:30:00+03:00,679.0,680.2000122070312,675.7000122070312,679.0999755859375,142047,0.0,0.0,,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,,,,,,False
2023-06-21 12:30:00+03:00,679.0999755859375,692.5,678.0999755859375,690.2000122070312,275899,0.0,0.0,,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,,,,,,False
2023-06-21 13:30:00+03:00,690.0999755859375,691.2999877929688,685.2999877929688,690.0999755859375,229514,0.0,0.0,,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,,,,,,False
2023-06-21 14:30:00+03:00,690.0,695.0,686.4000244140625,690.7999877929688,231212,0.0,0.0,,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,,,,,,False
2023-06-21 15:30:00+03:00,690.5,691.5999755859375,682.0999755859375,684.4000244140625,213374,0.0,0.0,,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,,,,,,False
2023-06-21 16:30:00+03:00,684.4000244140625,686.4000244140625,677.2000122070312,679.9000244140625,259421,0.0,0.0,,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,9.063432706969138,,,,,False
2023-06-21 17:30:00+03:00,680.0,684.2000122070312,677.7000122070312,680.4000244140625,131019,0.0,0.0,,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,8.530292187578425,,,,,False
2023-06-22 09:30:00+03:00,686.2999877929688,686.9000244140625,678.2000122070312,679.2000122070312,0,0.0,0.0,,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,7.919650724958387,,,,,False
2023-06-22 10:30:00+03:00,679.2000122070312,686.2999877929688,672.5,684.0,226227,0.0,0.0,,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,7.733880505821048,,,,,False
2023-06-22 11:30:00+03:00,683.7999877929688,686.9000244140625,681.0,684.5999755859375,115434,0.0,0.0,671.2633321126302,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,7.548059947758816,,,,,False
2023-06-22 12:30:00+03:00,684.4000244140625,686.9000244140625,682.4000244140625,684.0,128120,0.0,0.0,671.5666646321614,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,7.268594962960037,,,,,False
2023-06-22 13:30:00+03:00,684.2000122070312,699.5,678.7999877929688,696.9000244140625,585851,0.0,0.0,672.6433329264323,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,7.995869700630237,,,,,False
2023-06-22 14:30:00+03:00,696.9000244140625,723.0,696.0,719.0,1018516,0.0,0.0,674.3900004069011,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,10.237511838701607,,,,,False
2023-06-22 15:30:00+03:00,719.0999755859375,732.0,718.9000244140625,722.7999877929688,511413,0.0,0.0,676.3066670735677,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,12.180250296872373,3.46052331106681,8.719726985805563,722.7999877929688,,False
2023-06-22 16:30:00+03:00,722.7999877929688,728.7999877929688,718.2000122070312,728.0999755859375,424135,0.0,0.0,678.5,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,13.986323610298541,4.213277299594381,9.77304631070416,,,True
2023-06-22 17:30:00+03:00,728.0999755859375,732.2000122070312,725.4000244140625,729.5999755859375,209196,0.0,0.0,680.6966654459635,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,15.36160813095671,4.470849456202039,10.890758674754672,,,True
2023-06-23 09:30:00+03:00,743.0,753.0,740.7999877929688,742.0,483582,0.0,0.0,683.3633321126302,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,17.25322492369446,5.089972999151831,12.16325192454263,,,True
2023-06-23 10:30:00+03:00,741.5999755859375,745.7000122070312,737.0,743.2999877929688,341184,0.0,0.0,686.1399983723958,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,18.642345654495557,5.183274983962342,13.459070670533215,,,True
2023-06-23 11:30:00+03:00,743.2999877929688,748.5,740.7999877929688,743.4000244140625,193840,0.0,0.0,688.9366658528646,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,19.52621985319331,4.853719346128077,14.672500507065234,,,False
2023-06-23 12:30:00+03:00,743.4000244140625,747.5999755859375,742.9000244140625,745.9000244140625,134013,0.0,0.0,691.7966674804687,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,20.195623058974434,4.418498041527361,15.777125017447073,,,False
2023-06-23 13:30:00+03:00,745.9000244140625,748.9000244140625,744.0,746.7999877929688,146960,0.0,0.0,694.7733337402344,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,20.5617266600093,3.82768131404978,16.73404534595952,,,False
2023-06-23 14:30:00+03:00,747.0,747.4000244140625,737.0999755859375,739.9000244140625,211837,0.0,0.0,697.340000406901,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,20.063813865237762,2.663814815422594,17.399999049815168,,,False
2023-06-23 15:30:00+03:00,740.0999755859375,742.5,734.7000122070312,742.0999755859375,198370,0.0,0.0,699.7666666666667,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,19.620558477173404,1.7764475418865864,17.844110935286817,,,False
2023-06-23 16:30:00+03:00,742.2000122070312,748.2000122070312,740.2000122070312,748.2000122070312,204645,0.0,0.0,702.4866678873698,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,19.536295114678296,1.3537473435131808,18.182547771165115,,,False
2023-06-23 17:30:00+03:00,748.0999755859375,755.0999755859375,746.2000122070312,750.7999877929688,224882,0.0,0.0,705.3800008138021,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,19.45504642881326,1.0179989261185156,18.437047502694746,,,False
2023-06-26 09:30:00+03:00,757.9000244140625,758.9000244140625,746.5999755859375,753.5,0,0.0,0.0,708.4800008138021,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,19.38506570935101,0.7584145653250118,18.626651144026,,,False
2023-06-26 10:30:00+03:00,753.5,778.2000122070312,753.2999877929688,775.9000244140625,481653,0.0,0.0,712.3666687011719,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,20.896221615060995,1.8156563768279952,19.080565238233,,,True
2023-06-26 11:30:00+03:00,775.9000244140625,781.4000244140625,774.0,774.2000122070312,238834,0.0,0.0,716.0833353678386,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,21.706428583189677,2.100690675965339,19.605737907224338,,,True
2023-06-26 12:30:00+03:00,774.2000122070312,775.4000244140625,770.5,773.2999877929688,137655,0.0,0.0,719.3800008138021,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,22.022042595465564,1.9330437505929794,20.088998844872584,,,False
2023-06-26 13:30:00+03:00,773.2999877929688,775.5,769.7999877929688,771.2999877929688,117043,0.0,0.0,722.4566670735677,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,21.858810923083865,1.4158496625690233,20.442961260514842,,,False
2023-06-26 14:30:00+03:00,771.2000122070312,773.9000244140625,769.5,770.0,78135,0.0,0.0,725.4866678873698,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,21.378116872370356,0.7481244894844075,20.62999238288595,,,False
2023-06-26 15:30:00+03:00,769.7999877929688,773.7999877929688,768.0,770.7999877929688,103452,0.0,0.0,728.1733337402344,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,20.821696150910043,0.15336301441927347,20.66833313649077,,,False
2023-06-26 16:30:00+03:00,770.4000244140625,772.0999755859375,767.0999755859375,769.7000122070312,148306,0.0,0.0,730.8266682942708,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,20.060722363412992,-0.4860886184622224,20.546810981875215,,769.7000122070312,False
2023-06-26 17:30:00+03:00,769.9000244140625,770.4000244140625,763.9000244140625,765.0,146803,0.0,0.0,733.3000020345052,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,18.860975859674568,-1.3486680977605197,20.209643957435087,,,False
2023-06-27 09:30:00+03:00,765.2000122070312,773.0,761.5999755859375,771.5999755859375,0,0.0,0.0,736.2066670735677,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,18.232557410784125,-1.5816692373207708,19.814226648104896,,,False
2023-06-27 10:30:00+03:00,771.5999755859375,777.0,770.5,771.7000122070312,237698,0.0,0.0,739.2666666666667,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,17.540408471475303,-1.8190545413036752,19.359463012778978,,,False
2023-06-27 11:30:00+03:00,771.9000244140625,775.0,761.0,764.7999877929688,222555,0.0,0.0,742.0799987792968,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,16.247806546149036,-2.4893251733039534,18.73713171945299,,,False
2023-06-27 12:30:00+03:00,761.0,761.0,761.0,761.0,70677,0.0,0.0,744.8066650390625,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,14.746791122067975,-3.1922724779080127,17.939063599975988,,,False
2023-07-03 09:30:00+03:00,770.0,789.2999877929688,769.9000244140625,787.0,0,0.0,0.0,748.2399983723958,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,15.476801361069192,-1.969809791125435,17.446611152194627,,,True
2023-07-03 10:30:00+03:00,787.0,792.9000244140625,784.2999877929688,790.0999755859375,256546,0.0,0.0,751.7566650390625,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,16.119664400064266,-1.0615574017042917,17.181221801768558,,,True
2023-07-03 11:30:00+03:00,790.5999755859375,792.2000122070312,783.4000244140625,787.5999755859375,187254,0.0,0.0,755.2099975585937,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,16.24020194457546,-0.7528158857544796,16.99301783032994,,,True
2023-07-03 12:30:00+03:00,787.7000122070312,788.9000244140625,785.4000244140625,786.4000244140625,124051,0.0,0.0,758.1933308919271,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,16.05384406466021,-0.7513390125357837,16.805183077195995,,,True
2023-07-03 13:30:00+03:00,786.2999877929688,786.9000244140625,777.4000244140625,778.0999755859375,185531,0.0,0.0,760.163330078125,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,15.062775231546766,-1.3939262765193838,16.45670150806615,,,False
2023-07-03 14:30:00+03:00,777.7999877929688,783.4000244140625,777.5,779.0999755859375,103636,0.0,0.0,762.0399963378907,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,14.194413322622495,-1.809830548354924,16.00424387097742,,,False
2023-07-03 15:30:00+03:00,779.0999755859375,782.5999755859375,777.2000122070312,779.2000122070312,124837,0.0,0.0,763.743330891927,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,13.360293229021295,-2.1151605135649003,15.475453742586195,,,False
2023-07-03 16:30:00+03:00,779.2000122070312,782.5,778.2999877929688,778.5,136543,0.0,0.0,765.3733317057291,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,12.498684851661551,-2.3814151127397167,14.880099964401268,,,False
2023-07-03 17:30:00+03:00,778.5,780.9000244140625,774.4000244140625,775.0,129862,0.0,0.0,766.4733317057292,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,11.40199811895343,-2.782481476358271,14.1844795953117,,,False
2023-07-04 09:30:00+03:00,775.5,779.9000244140625,768.0,770.0999755859375,0,0.0,0.0,767.3666646321615,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,10.021948182872734,-3.3300251299511743,13.351973312823908,,,False
2023-07-04 10:30:00+03:00,770.0,770.2999877929688,762.0,764.7999877929688,228459,0.0,0.0,768.0799967447916,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,8.403711193252207,-3.958609695657362,12.362320888909569,,,False
2023-07-04 11:30:00+03:00,764.7999877929688,768.7999877929688,763.5,765.5,118315,0.0,0.0,768.733329264323,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,7.0959343410534075,-4.213109238284931,11.309043579338338,,,False
2023-07-04 12:30:00+03:00,766.2000122070312,770.5999755859375,764.4000244140625,767.5,128535,0.0,0.0,769.423329671224,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,6.150001658093629,-4.127233536995767,10.277235195089396,,,True
2023-07-04 13:30:00+03:00,767.2000122070312,778.5999755859375,765.2000122070312,771.5999755859375,239095,0.0,0.0,770.4799947102864,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,5.665864398720146,-3.6890966370953997,9.354961035815546,,,True
2023-07-04 14:30:00+03:00,771.5999755859375,777.0999755859375,768.5,770.2000122070312,180424,0.0,0.0,771.4166625976562,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,5.110308334526508,-3.3957221610312303,8.506030495557738,,,True
2023-07-04 15:30:00+03:00,770.0999755859375,770.2999877929688,763.5999755859375,765.2999877929688,136028,0.0,0.0,771.9866617838542,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,4.225921341406661,-3.4240873233208617,7.6500086647275225,,,False
2023-07-04 16:30:00+03:00,765.4000244140625,768.2000122070312,761.5,762.5,160626,0.0,0.0,772.3766621907552,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,3.2615060517292704,-3.5108020903986024,6.772308142127873,,,False
2023-07-04 17:30:00+03:00,762.5,763.7000122070312,760.4000244140625,761.4000244140625,75241,0.0,0.0,772.6399963378906,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,2.3809945267310013,-3.513050892317497,5.894045419048498,,,False
2023-07-05 09:30:00+03:00,765.0,776.2999877929688,763.0,775.7999877929688,0,0.0,0.0,772.6366617838542,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,2.8127162564400123,-2.465063330086789,5.277779586526801,,,True
2023-07-05 10:30:00+03:00,776.0999755859375,781.0,767.9000244140625,773.5999755859375,369116,0.0,0.0,772.6166605631511,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,2.9434064810762948,-1.8674984843604054,4.8109049654367,,,True
2023-07-05 11:30:00+03:00,773.5999755859375,778.0,767.2000122070312,768.2000122070312,180957,0.0,0.0,772.4466613769531,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,2.581489703986108,-1.783532209160474,4.365021913146582,,,True
2023-07-05 12:30:00+03:00,768.0,775.7999877929688,764.2000122070312,769.0999755859375,282549,0.0,0.0,772.3733276367187,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,2.340309937870984,-1.6197695802204786,3.9600795180914625,,,True
2023-07-05 13:30:00+03:00,769.0,780.0,768.0,777.9000244140625,265095,0.0,0.0,772.6366617838542,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,2.826679430048671,-0.9067200704342335,3.7333995004829044,,,True
2023-07-05 14:30:00+03:00,777.7999877929688,783.0,777.5999755859375,780.7000122070312,243610,0.0,0.0,772.9666625976563,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,3.3988861275752242,-0.26761069832614437,3.6664968259013686,,,True
2023-07-05 15:30:00+03:00,781.0,798.0,779.5999755859375,798.0,457072,0.0,0.0,773.9099955240886,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,5.188518479463028,1.2176173228493274,3.9709011566137002,798.0,,True
2023-07-05 16:30:00+03:00,797.5,803.5,795.0,800.0,454511,0.0,0.0,775.0766621907552,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,6.691067832315753,2.176133340561641,4.514934491754111,,,True
2023-07-05 17:30:00+03:00,800.2000122070312,800.5999755859375,796.2000122070312,797.7000122070312,172849,0.0,0.0,775.9466634114583,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,7.608552568788923,2.4748944616278488,5.133658107161074,,,True
2023-07-06 09:30:00+03:00,803.0,814.5999755859375,796.0,814.0999755859375,0,0.0,0.0,777.3599955240885,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,9.548931676664552,3.532218855602782,6.01671282106177,,,True
2023-07-06 10:30:00+03:00,814.2000122070312,830.7999877929688,814.2000122070312,823.7999877929688,536633,0.0,0.0,779.3266621907552,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,11.734142131809904,4.573943448598507,7.160198683211397,,,True
2023-07-06 11:30:00+03:00,823.7000122070312,824.7999877929688,815.5,823.5,214930,0.0,0.0,781.4099955240886,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,13.288548537606516,4.902679883516095,8.385868654090421,,,True
2023-07-06 12:30:00+03:00,823.5,826.4000244140625,821.5999755859375,826.0,106784,0.0,0.0,782.7099955240885,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,14.554382063087019,4.934810727197277,9.619571335889741,,,True
2023-07-06 13:30:00+03:00,826.0,827.7999877929688,824.2999877929688,825.2999877929688,109946,0.0,0.0,783.8833292643229,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,15.324428642739122,4.563885845479504,10.760542797259617,,,False
2023-07-06 14:30:00+03:00,825.2999877929688,835.2000122070312,821.9000244140625,831.0,221426,0.0,0.0,785.3299967447916,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,16.207805955076083,4.3578105262531714,11.849995428822911,,,False
2023-07-06 15:30:00+03:00,830.5999755859375,832.2999877929688,825.0,830.7999877929688,186351,0.0,0.0,786.8099955240885,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,16.69925095586086,3.8794044216303583,12.819846534230503,,,False
2023-07-06 16:30:00+03:00,830.5999755859375,843.0999755859375,827.5,836.7000122070312,341340,0.0,0.0,788.763330078125,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,17.36463857690387,3.635833634138695,13.728804942765176,,,False
2023-07-06 17:30:00+03:00,836.7999877929688,838.5,833.7999877929688,837.2999877929688,145170,0.0,0.0,790.7033304850261,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,17.735927345808363,3.205697922434549,14.530229423373815,,,False
2023-07-07 09:30:00+03:00,837.7000122070312,852.9000244140625,824.7000122070312,849.4000244140625,0,0.0,0.0,793.0433308919271,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,18.78994936135291,3.407775950383275,15.382173410969635,,,True
2023-07-07 10:30:00+03:00,849.4000244140625,859.0,848.2999877929688,850.0,352603,0.0,0.0,795.4266642252604,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,19.449480909032673,3.25384599845043,16.195634910582243,,,False
2023-07-07 11:30:00+03:00,850.0,853.0,846.2000122070312,851.7000122070312,147806,0.0,0.0,797.9833312988281,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,19.880174908385015,2.9476319982422154,16.9325429101428,,,False
2023-07-07 12:30:00+03:00,851.7000122070312,851.7000122070312,846.4000244140625,849.0999755859375,87832,0.0,0.0,800.6166646321615,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,19.78364819840715,2.2808842306114805,17.50276396779567,,,False
2023-07-07 13:30:00+03:00,849.0999755859375,850.0,845.0,849.0,93349,0.0,0.0,803.4233317057292,,,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,19.474591917940415,1.5774623601157955,17.89712955782462,,,False
2023-07-07 14:30:00+03:00,848.7999877929688,848.9000244140625,842.0,845.2999877929688,118606,0.0,0.0,806.0833312988282,746.3739978027344,845.2999877929688,,100000.0,0.0,100000.0,100000,0.0,100000.0,FORD OTOSAN,18.715363466097187,0.6545871266180541,18.060776339479133,,,False
2023-07-07 15:30:00+03:00,845.4000244140625,851.4000244140625,845.2000122070312,847.5,138985,0.0,0.0,808.7499979654948,748.0999975585937,,,0.0,118.30119655046303,100260.26407651741,0,118.30119655046303,100260.26407651741,FORD OTOSAN,18.082745413890734,0.01757525952928063,18.065170154361454,,,False
2023-07-07 16:30:00+03:00,847.5999755859375,848.0999755859375,834.0999755859375,837.4000244140625,248724,0.0,0.0,810.9433329264323,749.827998046875,,,0.0,118.30119655046303,100260.26407651741,0,118.30119655046303,100260.26407651741,FORD OTOSAN,16.575337258852187,-1.1918663164074133,17.7672035752596,,837.4000244140625,False
2023-07-07 17:30:00+03:00,837.4000244140625,846.0,835.5,841.0999755859375,131392,0.0,0.0,813.3066650390625,751.572998046875,,,0.0,118.30119655046303,99065.42487957055,0,118.30119655046303,99065.42487957055,FORD OTOSAN,15.500579541306365,-1.813299227162588,17.313878768468953,,,False
2023-07-10 09:30:00+03:00,845.0,850.4000244140625,834.9000244140625,846.9000244140625,0,0.0,0.0,816.0266662597656,753.3889984130859,,,0.0,118.30119655046303,99503.13353038164,0,118.30119655046303,99503.13353038164,FORD OTOSAN,14.944570073207274,-1.8954469562093443,16.840017029416618,,,False
2023-07-10 10:30:00+03:00,846.9000244140625,847.5,837.7999877929688,838.9000244140625,183075,0.0,0.0,818.5733337402344,755.1549987792969,,,0.0,118.30119655046303,100189.28624679995,0,118.30119655046303,100189.28624679995,FORD OTOSAN,13.700464990528985,-2.5116416311101055,16.21210662163909,,,False
2023-07-10 11:30:00+03:00,838.7000122070312,840.0999755859375,834.7999877929688,839.2000122070312,172136,0.0,0.0,821.1666666666666,756.9099987792969,,,0.0,118.30119655046303,99242.87667439625,0,118.30119655046303,99242.87667439625,FORD OTOSAN,12.593538781140069,-2.8948542723992183,15.488393053539287,,,False
2023-07-10 12:30:00+03:00,839.4000244140625,839.9000244140625,833.2999877929688,834.2999877929688,147530,0.0,0.0,823.1166666666667,758.6329986572266,,,0.0,118.30119655046303,99278.36558925499,0,118.30119655046303,99278.36558925499,FORD OTOSAN,11.191887652079458,-3.437204321167865,14.629091973247323,,,False
2023-07-10 13:30:00+03:00,834.2999877929688,836.7000122070312,833.2999877929688,833.5,87588,0.0,0.0,825.1133341471354,760.3679986572265,,,0.0,118.30119655046303,98698.6868379449,0,118.30119655046303,98698.6868379449,FORD OTOSAN,9.902368366315613,-3.7813788855453687,13.683747251860982,,,False
